"loan_id","tanggal_cair","cabang","agen","amount"
1993,2020-03-11,"AE","AE-1",250000
1994,2020-03-11,"AE","AE-1",140000
1995,2020-03-11,"AE","AE-2",330000
1996,2020-03-11,"AE","AE-2",280000
1997,2020-03-11,"AE","AE-2",260000
1998,2020-03-11,"AE","AE-2",230000
1999,2020-03-11,"AF","AF-1",430000
2000,2020-03-11,"AF","AF-1",380000
2001,2020-03-11,"AF","AF-1",270000
2002,2020-03-11,"AF","AF-2",220000
2003,2020-03-11,"AF","AF-2",450000
2004,2020-03-11,"AF","AF-2",280000
2005,2020-03-11,"AF","AF-2",390000
2006,2020-03-11,"AG","AG-1",350000
2007,2020-03-11,"AG","AG-1",200000
2008,2020-03-11,"AG","AG-1",170000
2009,2020-03-11,"AG","AG-2",190000
2010,2020-03-11,"AG","AG-2",330000
2011,2020-03-11,"AG","AG-2",290000
2012,2020-03-11,"AH","AH-1",500000
2013,2020-03-11,"AH","AH-1",490000
2014,2020-03-11,"AH","AH-1",280000
2015,2020-03-11,"AH","AH-1",270000
2016,2020-03-11,"AH","AH-2",160000
2017,2020-03-11,"AH","AH-2",450000
2018,2020-03-11,"AH","AH-2",400000
2019,2020-03-11,"AI","AI-1",350000
2020,2020-03-11,"AI","AI-1",350000
2021,2020-03-11,"AI","AI-1",280000
2022,2020-03-11,"AI","AI-2",190000
2023,2020-03-11,"AI","AI-2",220000
2024,2020-03-11,"AI","AI-2",220000
2025,2020-03-11,"AJ","AJ-1",400000
2026,2020-03-11,"AJ","AJ-1",250000
2027,2020-03-11,"AJ","AJ-1",270000
2028,2020-03-11,"AJ","AJ-2",290000
2029,2020-03-11,"AJ","AJ-2",200000
2030,2020-03-11,"AJ","AJ-2",380000
2031,2020-03-11,"AK","AK-1",400000
2032,2020-03-11,"AK","AK-1",230000
2033,2020-03-11,"AK","AK-1",230000
2034,2020-03-11,"AK","AK-2",480000
2035,2020-03-11,"AK","AK-2",180000
2036,2020-03-11,"AK","AK-2",370000
2037,2020-03-11,"AL","AL-1",120000
2038,2020-03-11,"AL","AL-1",430000
2039,2020-03-11,"AL","AL-1",310000
2040,2020-03-11,"AL","AL-2",400000
2041,2020-03-11,"AL","AL-2",220000
2042,2020-03-11,"AM","AM-1",290000
2043,2020-03-11,"AM","AM-1",250000
2044,2020-03-11,"AM","AM-1",220000
2045,2020-03-11,"AM","AM-2",320000
2046,2020-03-11,"AM","AM-2",410000
2047,2020-03-11,"AM","AM-2",200000
2048,2020-03-11,"AM","AM-2",140000
2049,2020-03-12,"AA","AA-1",290000
2050,2020-03-12,"AA","AA-1",220000
2051,2020-03-12,"AA","AA-1",350000
2052,2020-03-12,"AA","AA-2",290000
2053,2020-03-12,"AA","AA-2",220000
2054,2020-03-12,"AA","AA-2",370000
2055,2020-03-12,"AA","AA-2",400000
2056,2020-03-12,"AB","AB-1",390000
2057,2020-03-12,"AB","AB-1",250000
2058,2020-03-12,"AB","AB-2",290000
2059,2020-03-12,"AB","AB-2",150000
2060,2020-03-12,"AB","AB-2",210000
2061,2020-03-12,"AC","AC-1",350000
2062,2020-03-12,"AC","AC-1",260000
2063,2020-03-12,"AC","AC-1",360000
2064,2020-03-12,"AC","AC-1",340000
2065,2020-03-12,"AC","AC-2",360000
2066,2020-03-12,"AC","AC-2",390000
2067,2020-03-12,"AC","AC-2",280000
2068,2020-03-12,"AC","AC-2",350000
2069,2020-03-12,"AD","AD-1",350000
2070,2020-03-12,"AD","AD-1",410000
2071,2020-03-12,"AD","AD-1",260000
2072,2020-03-12,"AD","AD-2",650000
2073,2020-03-12,"AD","AD-2",120000
2074,2020-03-12,"AD","AD-2",270000
2075,2020-03-12,"AE","AE-1",110000
2076,2020-03-12,"AE","AE-1",320000
2077,2020-03-12,"AE","AE-1",380000
2078,2020-03-12,"AE","AE-2",260000
2079,2020-03-12,"AE","AE-2",300000
2080,2020-03-12,"AE","AE-2",110000
2081,2020-03-12,"AE","AE-2",420000
2082,2020-03-12,"AF","AF-1",300000
2083,2020-03-12,"AF","AF-1",260000
2084,2020-03-12,"AF","AF-1",410000
2085,2020-03-12,"AF","AF-2",160000
2086,2020-03-12,"AF","AF-2",360000
2087,2020-03-12,"AG","AG-1",80000
2088,2020-03-12,"AG","AG-1",300000
2089,2020-03-12,"AG","AG-1",500000
2090,2020-03-12,"AG","AG-1",440000
2091,2020-03-12,"AG","AG-2",390000
2092,2020-03-12,"AG","AG-2",270000
2093,2020-03-12,"AG","AG-2",190000
2094,2020-03-12,"AH","AH-1",210000
2095,2020-03-12,"AH","AH-1",350000
2096,2020-03-12,"AH","AH-1",230000
2097,2020-03-12,"AH","AH-2",340000
2098,2020-03-12,"AH","AH-2",210000
2099,2020-03-12,"AH","AH-2",450000
2100,2020-03-12,"AI","AI-1",410000
2101,2020-03-12,"AI","AI-1",300000
2102,2020-03-12,"AI","AI-1",490000
2103,2020-03-12,"AI","AI-2",200000
2104,2020-03-12,"AI","AI-2",350000
2105,2020-03-12,"AI","AI-2",230000
2106,2020-03-12,"AJ","AJ-1",290000
2107,2020-03-12,"AJ","AJ-1",230000
2108,2020-03-12,"AJ","AJ-1",360000
2109,2020-03-12,"AK","AK-1",240000
2110,2020-03-12,"AK","AK-1",430000
2111,2020-03-12,"AK","AK-1",210000
2112,2020-03-12,"AK","AK-2",170000
2113,2020-03-12,"AK","AK-2",300000
2114,2020-03-12,"AK","AK-2",490000
2115,2020-03-12,"AL","AL-1",210000
2116,2020-03-12,"AL","AL-1",330000
2117,2020-03-12,"AL","AL-1",420000
2118,2020-03-12,"AL","AL-2",200000
2119,2020-03-12,"AL","AL-2",150000
2120,2020-03-12,"AL","AL-2",440000
2121,2020-03-12,"AM","AM-1",180000
2122,2020-03-12,"AM","AM-1",350000
2123,2020-03-12,"AM","AM-1",350000
2124,2020-03-12,"AM","AM-2",110000
2125,2020-03-12,"AM","AM-2",230000
2126,2020-03-13,"AA","AA-1",110000
2127,2020-03-13,"AA","AA-1",320000
2128,2020-03-13,"AA","AA-1",440000
2129,2020-03-13,"AA","AA-1",280000
2130,2020-03-13,"AA","AA-2",280000
2131,2020-03-13,"AA","AA-2",280000
2132,2020-03-13,"AA","AA-2",190000
2133,2020-03-13,"AB","AB-1",190000
2134,2020-03-13,"AB","AB-1",280000
2135,2020-03-13,"AB","AB-1",410000
2136,2020-03-13,"AB","AB-1",240000
2137,2020-03-13,"AB","AB-2",100000
2138,2020-03-13,"AB","AB-2",210000
2139,2020-03-13,"AB","AB-2",120000
2140,2020-03-13,"AB","AB-2",430000
2141,2020-03-13,"AC","AC-1",360000
2142,2020-03-13,"AC","AC-1",260000
2143,2020-03-13,"AC","AC-1",240000
2144,2020-03-13,"AC","AC-2",370000
2145,2020-03-13,"AC","AC-2",210000
2146,2020-03-13,"AC","AC-2",380000
2147,2020-03-13,"AC","AC-2",290000
2148,2020-03-13,"AD","AD-1",290000
2149,2020-03-13,"AD","AD-1",360000
2150,2020-03-13,"AD","AD-1",200000
2151,2020-03-13,"AD","AD-2",230000
2152,2020-03-13,"AD","AD-2",430000
2153,2020-03-13,"AD","AD-2",330000
2154,2020-03-13,"AD","AD-2",350000
2155,2020-03-13,"AE","AE-1",240000
2156,2020-03-13,"AE","AE-1",290000
2157,2020-03-13,"AE","AE-1",370000
2158,2020-03-13,"AE","AE-2",290000
2159,2020-03-13,"AE","AE-2",480000
2160,2020-03-13,"AE","AE-2",230000
2161,2020-03-13,"AE","AE-2",310000
2162,2020-03-13,"AF","AF-1",170000
2163,2020-03-13,"AF","AF-1",370000
2164,2020-03-13,"AF","AF-1",230000
2165,2020-03-13,"AF","AF-1",320000
2166,2020-03-13,"AF","AF-2",180000
2167,2020-03-13,"AF","AF-2",250000
2168,2020-03-13,"AF","AF-2",330000
2169,2020-03-13,"AF","AF-2",330000
2170,2020-03-13,"AG","AG-1",310000
2171,2020-03-13,"AG","AG-1",230000
2172,2020-03-13,"AG","AG-1",390000
2173,2020-03-13,"AG","AG-2",190000
2174,2020-03-13,"AG","AG-2",360000
2175,2020-03-13,"AG","AG-2",610000
2176,2020-03-13,"AG","AG-2",390000
2177,2020-03-13,"AH","AH-1",330000
2178,2020-03-13,"AH","AH-1",270000
2179,2020-03-13,"AH","AH-1",170000
2180,2020-03-13,"AH","AH-1",420000
2181,2020-03-13,"AH","AH-2",440000
2182,2020-03-13,"AH","AH-2",330000
2183,2020-03-13,"AH","AH-2",320000
2184,2020-03-13,"AI","AI-1",320000
2185,2020-03-13,"AI","AI-1",190000
2186,2020-03-13,"AI","AI-1",170000
2187,2020-03-13,"AI","AI-2",200000
2188,2020-03-13,"AI","AI-2",360000
2189,2020-03-13,"AI","AI-2",360000
2190,2020-03-13,"AJ","AJ-1",270000
2191,2020-03-13,"AJ","AJ-1",230000
2192,2020-03-13,"AJ","AJ-1",280000
2193,2020-03-13,"AJ","AJ-2",530000
2194,2020-03-13,"AJ","AJ-2",490000
2195,2020-03-13,"AJ","AJ-2",350000
2196,2020-03-13,"AK","AK-1",310000
2197,2020-03-13,"AK","AK-1",220000
2198,2020-03-13,"AK","AK-1",520000
2199,2020-03-13,"AK","AK-2",350000
2200,2020-03-13,"AK","AK-2",300000
2201,2020-03-13,"AK","AK-2",460000
2202,2020-03-13,"AL","AL-1",150000
2203,2020-03-13,"AL","AL-1",330000
2204,2020-03-13,"AL","AL-1",260000
2205,2020-03-13,"AL","AL-2",200000
2206,2020-03-13,"AL","AL-2",500000
2207,2020-03-13,"AL","AL-2",410000
2208,2020-03-13,"AM","AM-1",210000
2209,2020-03-13,"AM","AM-1",200000
2210,2020-03-13,"AM","AM-1",200000
2211,2020-03-13,"AM","AM-2",360000
2212,2020-03-13,"AM","AM-2",110000
2213,2020-03-13,"AM","AM-2",210000
2214,2020-03-13,"AM","AM-2",230000
2215,2020-03-16,"AA","AA-1",310000
2216,2020-03-16,"AA","AA-1",320000
2217,2020-03-16,"AA","AA-1",440000
2218,2020-03-16,"AB","AB-1",350000
2219,2020-03-16,"AB","AB-1",510000
2220,2020-03-16,"AB","AB-1",110000
2221,2020-03-16,"AB","AB-1",210000
2222,2020-03-16,"AB","AB-2",390000
2223,2020-03-16,"AB","AB-2",20000
2224,2020-03-16,"AC","AC-1",320000
2225,2020-03-16,"AC","AC-1",90000
2226,2020-03-16,"AC","AC-1",500000
2227,2020-03-16,"AC","AC-1",390000
2228,2020-03-16,"AC","AC-2",340000
2229,2020-03-16,"AC","AC-2",370000
2230,2020-03-16,"AC","AC-2",90000
2231,2020-03-16,"AC","AC-2",370000
2232,2020-03-16,"AD","AD-1",360000
2233,2020-03-16,"AD","AD-1",170000
2234,2020-03-16,"AD","AD-1",370000
2235,2020-03-16,"AD","AD-1",180000
2236,2020-03-16,"AD","AD-2",180000
2237,2020-03-16,"AD","AD-2",370000
2238,2020-03-16,"AD","AD-2",420000
2239,2020-03-16,"AE","AE-1",240000
2240,2020-03-16,"AE","AE-1",350000
2241,2020-03-16,"AE","AE-1",310000
2242,2020-03-16,"AE","AE-1",350000
2243,2020-03-16,"AE","AE-2",190000
2244,2020-03-16,"AE","AE-2",250000
2245,2020-03-16,"AE","AE-2",430000
2246,2020-03-16,"AE","AE-2",380000
2247,2020-03-16,"AF","AF-1",220000
2248,2020-03-16,"AF","AF-1",140000
2249,2020-03-16,"AF","AF-1",270000
2250,2020-03-16,"AF","AF-1",400000
2251,2020-03-16,"AF","AF-2",140000
2252,2020-03-16,"AF","AF-2",240000
2253,2020-03-16,"AF","AF-2",160000
2254,2020-03-16,"AF","AF-2",410000
2255,2020-03-16,"AG","AG-1",380000
2256,2020-03-16,"AG","AG-1",250000
2257,2020-03-16,"AG","AG-1",280000
2258,2020-03-16,"AG","AG-1",280000
2259,2020-03-16,"AG","AG-1",360000
2260,2020-03-16,"AG","AG-2",340000
2261,2020-03-16,"AG","AG-2",120000
2262,2020-03-16,"AG","AG-2",470000
2263,2020-03-16,"AH","AH-1",290000
2264,2020-03-16,"AH","AH-1",240000
2265,2020-03-16,"AH","AH-1",250000
2266,2020-03-16,"AH","AH-1",220000
2267,2020-03-16,"AH","AH-2",190000
2268,2020-03-16,"AH","AH-2",300000
2269,2020-03-16,"AH","AH-2",250000
2270,2020-03-16,"AI","AI-1",420000
2271,2020-03-16,"AI","AI-1",230000
2272,2020-03-16,"AI","AI-1",350000
2273,2020-03-16,"AI","AI-1",290000
2274,2020-03-16,"AJ","AJ-1",370000
2275,2020-03-16,"AJ","AJ-1",290000
2276,2020-03-16,"AJ","AJ-1",350000
2277,2020-03-16,"AJ","AJ-2",260000
2278,2020-03-16,"AJ","AJ-2",290000
2279,2020-03-16,"AJ","AJ-2",470000
2280,2020-03-16,"AK","AK-1",50000
2281,2020-03-16,"AK","AK-1",480000
2282,2020-03-16,"AK","AK-1",390000
2283,2020-03-16,"AK","AK-2",360000
2284,2020-03-16,"AK","AK-2",430000
2285,2020-03-16,"AL","AL-1",190000
2286,2020-03-16,"AL","AL-1",400000
2287,2020-03-16,"AL","AL-1",370000
2288,2020-03-16,"AL","AL-2",300000
2289,2020-03-16,"AL","AL-2",360000
2290,2020-03-16,"AL","AL-2",260000
2291,2020-03-16,"AL","AL-2",230000
2292,2020-03-16,"AM","AM-1",230000
2293,2020-03-16,"AM","AM-1",90000
2294,2020-03-16,"AM","AM-1",120000
2295,2020-03-16,"AM","AM-2",240000
2296,2020-03-16,"AM","AM-2",180000
2297,2020-03-16,"AM","AM-2",230000
2298,2020-03-16,"AM","AM-2",260000
2299,2020-03-17,"AA","AA-1",250000
2300,2020-03-17,"AA","AA-1",330000
2301,2020-03-17,"AA","AA-1",450000
2302,2020-03-17,"AA","AA-1",330000
2303,2020-03-17,"AA","AA-2",490000
2304,2020-03-17,"AA","AA-2",350000
2305,2020-03-17,"AA","AA-2",200000
2306,2020-03-17,"AA","AA-2",320000
2307,2020-03-17,"AB","AB-1",410000
2308,2020-03-17,"AB","AB-1",310000
2309,2020-03-17,"AB","AB-1",170000
2310,2020-03-17,"AB","AB-1",170000
2311,2020-03-17,"AB","AB-2",360000
2312,2020-03-17,"AB","AB-2",310000
2313,2020-03-17,"AB","AB-2",380000
2314,2020-03-17,"AB","AB-2",190000
2315,2020-03-17,"AC","AC-1",400000
2316,2020-03-17,"AC","AC-1",370000
2317,2020-03-17,"AC","AC-1",130000
2318,2020-03-17,"AC","AC-2",310000
2319,2020-03-17,"AC","AC-2",200000
2320,2020-03-17,"AC","AC-2",520000
2321,2020-03-17,"AD","AD-1",320000
2322,2020-03-17,"AD","AD-1",330000
2323,2020-03-17,"AD","AD-1",410000
2324,2020-03-17,"AE","AE-1",500000
2325,2020-03-17,"AE","AE-1",230000
2326,2020-03-17,"AE","AE-1",370000
2327,2020-03-17,"AE","AE-1",260000
2328,2020-03-17,"AE","AE-2",180000
2329,2020-03-17,"AE","AE-2",130000
2330,2020-03-17,"AE","AE-2",160000
2331,2020-03-17,"AE","AE-2",280000
2332,2020-03-17,"AF","AF-1",260000
2333,2020-03-17,"AF","AF-1",420000
2334,2020-03-17,"AF","AF-1",220000
2335,2020-03-17,"AF","AF-2",390000
2336,2020-03-17,"AF","AF-2",200000
2337,2020-03-17,"AF","AF-2",450000
2338,2020-03-17,"AF","AF-2",400000
2339,2020-03-17,"AG","AG-1",240000
2340,2020-03-17,"AG","AG-1",190000
2341,2020-03-17,"AG","AG-1",410000
2342,2020-03-17,"AG","AG-1",370000
2343,2020-03-17,"AG","AG-2",340000
2344,2020-03-17,"AG","AG-2",400000
2345,2020-03-17,"AG","AG-2",440000
2346,2020-03-17,"AG","AG-2",310000
2347,2020-03-17,"AH","AH-1",280000
2348,2020-03-17,"AH","AH-1",240000
2349,2020-03-17,"AH","AH-1",500000
2350,2020-03-17,"AH","AH-1",430000
2351,2020-03-17,"AH","AH-2",220000
2352,2020-03-17,"AH","AH-2",290000
2353,2020-03-17,"AH","AH-2",290000
2354,2020-03-17,"AI","AI-1",380000
2355,2020-03-17,"AI","AI-1",330000
2356,2020-03-17,"AI","AI-1",270000
2357,2020-03-17,"AI","AI-2",160000
2358,2020-03-17,"AI","AI-2",400000
2359,2020-03-17,"AI","AI-2",500000
2360,2020-03-17,"AJ","AJ-1",340000
2361,2020-03-17,"AJ","AJ-1",330000
2362,2020-03-17,"AJ","AJ-1",190000
2363,2020-03-17,"AJ","AJ-2",150000
2364,2020-03-17,"AJ","AJ-2",370000
2365,2020-03-17,"AJ","AJ-2",190000
2366,2020-03-17,"AK","AK-1",370000
2367,2020-03-17,"AK","AK-1",340000
2368,2020-03-17,"AK","AK-1",350000
2369,2020-03-17,"AL","AL-1",510000
2370,2020-03-17,"AL","AL-1",380000
2371,2020-03-17,"AL","AL-1",380000
2372,2020-03-17,"AM","AM-1",400000
2373,2020-03-17,"AM","AM-1",480000
2374,2020-03-17,"AM","AM-1",340000
2375,2020-03-17,"AM","AM-1",410000
2376,2020-03-17,"AM","AM-2",230000
2377,2020-03-17,"AM","AM-2",180000
2378,2020-03-18,"AA","AA-1",310000
2379,2020-03-18,"AA","AA-1",330000
2380,2020-03-18,"AA","AA-1",330000
2381,2020-03-18,"AA","AA-2",200000
2382,2020-03-18,"AA","AA-2",350000
2383,2020-03-18,"AA","AA-2",90000
2384,2020-03-18,"AA","AA-2",320000
2385,2020-03-18,"AB","AB-1",340000
2386,2020-03-18,"AB","AB-1",570000
2387,2020-03-18,"AB","AB-1",170000
2388,2020-03-18,"AB","AB-1",480000
2389,2020-03-18,"AB","AB-2",470000
2390,2020-03-18,"AB","AB-2",400000
2391,2020-03-18,"AB","AB-2",410000
2392,2020-03-18,"AB","AB-2",240000
2393,2020-03-18,"AC","AC-1",370000
2394,2020-03-18,"AC","AC-1",140000
2395,2020-03-18,"AC","AC-1",240000
2396,2020-03-18,"AC","AC-1",240000
2397,2020-03-18,"AC","AC-2",330000
2398,2020-03-18,"AC","AC-2",200000
2399,2020-03-18,"AC","AC-2",230000
2400,2020-03-18,"AC","AC-2",260000
2401,2020-03-18,"AD","AD-1",420000
2402,2020-03-18,"AD","AD-1",310000
2403,2020-03-18,"AD","AD-1",260000
2404,2020-03-18,"AD","AD-1",240000
2405,2020-03-18,"AD","AD-2",380000
2406,2020-03-18,"AD","AD-2",460000
2407,2020-03-18,"AD","AD-2",320000
2408,2020-03-18,"AD","AD-2",280000
2409,2020-03-18,"AE","AE-1",290000
2410,2020-03-18,"AE","AE-1",240000
2411,2020-03-18,"AE","AE-1",320000
2412,2020-03-18,"AE","AE-1",230000
2413,2020-03-18,"AE","AE-2",180000
2414,2020-03-18,"AE","AE-2",230000
2415,2020-03-18,"AE","AE-2",370000
2416,2020-03-18,"AE","AE-2",220000
2417,2020-03-18,"AF","AF-1",240000
2418,2020-03-18,"AF","AF-1",240000
2419,2020-03-18,"AF","AF-1",420000
2420,2020-03-18,"AF","AF-2",210000
2421,2020-03-18,"AF","AF-2",400000
2422,2020-03-18,"AF","AF-2",390000
2423,2020-03-18,"AG","AG-1",310000
2424,2020-03-18,"AG","AG-1",190000
2425,2020-03-18,"AG","AG-1",240000
2426,2020-03-18,"AG","AG-1",370000
2427,2020-03-18,"AG","AG-2",300000
2428,2020-03-18,"AG","AG-2",180000
2429,2020-03-18,"AG","AG-2",290000
2430,2020-03-18,"AH","AH-1",190000
2431,2020-03-18,"AH","AH-1",270000
2432,2020-03-18,"AH","AH-1",350000
2433,2020-03-18,"AH","AH-2",70000
2434,2020-03-18,"AH","AH-2",150000
2435,2020-03-18,"AH","AH-2",300000
2436,2020-03-18,"AI","AI-1",270000
2437,2020-03-18,"AI","AI-1",310000
2438,2020-03-18,"AI","AI-1",290000
2439,2020-03-18,"AJ","AJ-1",320000
2440,2020-03-18,"AJ","AJ-1",300000
2441,2020-03-18,"AJ","AJ-1",390000
2442,2020-03-18,"AJ","AJ-1",230000
2443,2020-03-18,"AJ","AJ-2",150000
2444,2020-03-18,"AJ","AJ-2",300000
2445,2020-03-18,"AJ","AJ-2",230000
2446,2020-03-18,"AK","AK-1",420000
2447,2020-03-18,"AK","AK-1",440000
2448,2020-03-18,"AK","AK-1",340000
2449,2020-03-18,"AK","AK-1",240000
2450,2020-03-18,"AK","AK-2",440000
2451,2020-03-18,"AK","AK-2",150000
2452,2020-03-18,"AK","AK-2",300000
2453,2020-03-18,"AL","AL-1",450000
2454,2020-03-18,"AL","AL-1",390000
2455,2020-03-18,"AL","AL-1",320000
2456,2020-03-18,"AL","AL-2",440000
2457,2020-03-18,"AL","AL-2",370000
2458,2020-03-18,"AL","AL-2",320000
2459,2020-03-18,"AM","AM-1",420000
2460,2020-03-18,"AM","AM-1",270000
2461,2020-03-18,"AM","AM-1",480000
2462,2020-03-18,"AM","AM-2",310000
2463,2020-03-18,"AM","AM-2",250000
2464,2020-03-18,"AM","AM-2",230000
2465,2020-03-19,"AA","AA-1",380000
2466,2020-03-19,"AA","AA-1",350000
2467,2020-03-19,"AA","AA-1",300000
2468,2020-03-19,"AA","AA-2",300000
2469,2020-03-19,"AA","AA-2",120000
2470,2020-03-19,"AA","AA-2",430000
2471,2020-03-19,"AA","AA-2",270000
2472,2020-03-19,"AB","AB-1",360000
2473,2020-03-19,"AB","AB-1",320000
2474,2020-03-19,"AB","AB-1",270000
2475,2020-03-19,"AB","AB-1",380000
2476,2020-03-19,"AB","AB-2",250000
2477,2020-03-19,"AB","AB-2",340000
2478,2020-03-19,"AB","AB-2",370000
2479,2020-03-19,"AB","AB-2",300000
2480,2020-03-19,"AC","AC-1",480000
2481,2020-03-19,"AC","AC-1",370000
2482,2020-03-19,"AC","AC-1",300000
2483,2020-03-19,"AC","AC-2",380000
2484,2020-03-19,"AC","AC-2",250000
2485,2020-03-19,"AC","AC-2",210000
2486,2020-03-19,"AC","AC-2",120000
2487,2020-03-19,"AD","AD-1",220000
2488,2020-03-19,"AD","AD-1",370000
2489,2020-03-19,"AD","AD-1",330000
2490,2020-03-19,"AD","AD-2",280000
2491,2020-03-19,"AD","AD-2",340000
2492,2020-03-19,"AD","AD-2",260000
2493,2020-03-19,"AD","AD-2",370000
2494,2020-03-19,"AE","AE-1",510000
2495,2020-03-19,"AE","AE-1",120000
2496,2020-03-19,"AE","AE-1",320000
2497,2020-03-19,"AE","AE-2",460000
2498,2020-03-19,"AE","AE-2",240000
2499,2020-03-19,"AE","AE-2",360000
2500,2020-03-19,"AF","AF-1",150000
2501,2020-03-19,"AF","AF-1",340000
2502,2020-03-19,"AF","AF-1",210000
2503,2020-03-19,"AF","AF-2",320000
2504,2020-03-19,"AF","AF-2",480000
2505,2020-03-19,"AF","AF-2",260000
2506,2020-03-19,"AG","AG-1",260000
2507,2020-03-19,"AG","AG-1",190000
2508,2020-03-19,"AG","AG-1",420000
2509,2020-03-19,"AG","AG-2",410000
2510,2020-03-19,"AG","AG-2",450000
2511,2020-03-19,"AG","AG-2",520000
2512,2020-03-19,"AH","AH-1",100000
2513,2020-03-19,"AH","AH-1",310000
2514,2020-03-19,"AH","AH-1",260000
2515,2020-03-19,"AH","AH-2",300000
2516,2020-03-19,"AH","AH-2",450000
2517,2020-03-19,"AH","AH-2",310000
2518,2020-03-19,"AH","AH-2",420000
2519,2020-03-19,"AI","AI-1",120000
2520,2020-03-19,"AI","AI-1",220000
2521,2020-03-19,"AI","AI-1",130000
2522,2020-03-19,"AI","AI-2",450000
2523,2020-03-19,"AI","AI-2",390000
2524,2020-03-19,"AI","AI-2",330000
2525,2020-03-19,"AJ","AJ-1",280000
2526,2020-03-19,"AJ","AJ-1",320000
2527,2020-03-19,"AJ","AJ-1",360000
2528,2020-03-19,"AJ","AJ-1",490000
2529,2020-03-19,"AJ","AJ-2",490000
2530,2020-03-19,"AJ","AJ-2",20000
2531,2020-03-19,"AJ","AJ-2",320000
2532,2020-03-19,"AJ","AJ-2",280000
2533,2020-03-19,"AK","AK-1",260000
2534,2020-03-19,"AK","AK-1",310000
2535,2020-03-19,"AK","AK-1",340000
2536,2020-03-19,"AK","AK-1",310000
2537,2020-03-19,"AK","AK-2",370000
2538,2020-03-19,"AK","AK-2",250000
2539,2020-03-19,"AL","AL-1",280000
2540,2020-03-19,"AL","AL-1",130000
2541,2020-03-19,"AL","AL-1",300000
2542,2020-03-19,"AL","AL-2",110000
2543,2020-03-19,"AL","AL-2",230000
2544,2020-03-19,"AM","AM-1",230000
2545,2020-03-19,"AM","AM-1",210000
2546,2020-03-19,"AM","AM-1",500000
2547,2020-03-20,"AA","AA-1",190000
2548,2020-03-20,"AA","AA-1",120000
2549,2020-03-20,"AA","AA-1",320000
2550,2020-03-20,"AA","AA-2",130000
2551,2020-03-20,"AA","AA-2",210000
2552,2020-03-20,"AB","AB-1",190000
2553,2020-03-20,"AB","AB-1",130000
2554,2020-03-20,"AB","AB-1",130000
2555,2020-03-20,"AB","AB-2",330000
2556,2020-03-20,"AB","AB-2",280000
2557,2020-03-20,"AB","AB-2",230000
2558,2020-03-20,"AC","AC-1",190000
2559,2020-03-20,"AC","AC-1",240000
2560,2020-03-20,"AC","AC-1",190000
2561,2020-03-20,"AC","AC-2",240000
2562,2020-03-20,"AC","AC-2",340000
2563,2020-03-20,"AC","AC-2",360000
2564,2020-03-20,"AD","AD-1",200000
2565,2020-03-20,"AD","AD-1",270000
2566,2020-03-20,"AD","AD-1",270000
2567,2020-03-20,"AD","AD-2",290000
2568,2020-03-20,"AD","AD-2",310000
2569,2020-03-20,"AD","AD-2",330000
2570,2020-03-20,"AE","AE-1",360000
2571,2020-03-20,"AE","AE-1",310000
2572,2020-03-20,"AE","AE-1",260000
2573,2020-03-20,"AE","AE-1",230000
2574,2020-03-20,"AE","AE-2",270000
2575,2020-03-20,"AE","AE-2",320000
2576,2020-03-20,"AE","AE-2",470000
2577,2020-03-20,"AE","AE-2",320000
2578,2020-03-20,"AF","AF-1",190000
2579,2020-03-20,"AF","AF-1",50000
2580,2020-03-20,"AF","AF-1",500000
2581,2020-03-20,"AF","AF-2",280000
2582,2020-03-20,"AF","AF-2",390000
2583,2020-03-20,"AF","AF-2",220000
2584,2020-03-20,"AG","AG-1",390000
2585,2020-03-20,"AG","AG-1",150000
2586,2020-03-20,"AG","AG-1",320000
2587,2020-03-20,"AG","AG-2",160000
2588,2020-03-20,"AG","AG-2",160000
2589,2020-03-20,"AG","AG-2",360000
2590,2020-03-20,"AH","AH-1",250000
2591,2020-03-20,"AH","AH-1",130000
2592,2020-03-20,"AH","AH-1",240000
2593,2020-03-20,"AH","AH-2",150000
2594,2020-03-20,"AH","AH-2",140000
2595,2020-03-20,"AH","AH-2",330000
2596,2020-03-20,"AI","AI-1",230000
2597,2020-03-20,"AI","AI-1",320000
2598,2020-03-20,"AI","AI-1",250000
2599,2020-03-20,"AJ","AJ-1",430000
2600,2020-03-20,"AJ","AJ-1",200000
2601,2020-03-20,"AJ","AJ-1",230000
2602,2020-03-20,"AK","AK-1",320000
2603,2020-03-20,"AK","AK-1",170000
2604,2020-03-20,"AK","AK-2",290000
2605,2020-03-20,"AK","AK-2",250000
2606,2020-03-20,"AK","AK-2",340000
2607,2020-03-20,"AL","AL-1",280000
2608,2020-03-20,"AL","AL-1",270000
2609,2020-03-20,"AL","AL-1",480000
2610,2020-03-20,"AM","AM-1",320000
2611,2020-03-20,"AM","AM-1",150000
2612,2020-03-20,"AM","AM-2",370000
2613,2020-03-20,"AM","AM-2",370000
2614,2020-03-20,"AM","AM-2",230000
2615,2020-03-23,"AA","AA-1",430000
2616,2020-03-23,"AA","AA-1",350000
2617,2020-03-23,"AA","AA-1",310000
2618,2020-03-23,"AA","AA-2",200000
2619,2020-03-23,"AA","AA-2",280000
2620,2020-03-23,"AA","AA-2",260000
2621,2020-03-23,"AA","AA-2",220000
2622,2020-03-23,"AB","AB-1",230000
2623,2020-03-23,"AB","AB-1",260000
